title,genre
"Marcel the Shell with Shoes On","Comedy"
"Marcel the Shell with Shoes On","Drama"
"Marcel the Shell with Shoes On","Family"
"Minions: The Rise of Gru","Animation"
"Minions: The Rise of Gru","Comedy"
"Minions: The Rise of Gru","Family"
"Decision to Leave","Mystery"
"Decision to Leave","Romance"
"Decision to Leave","Thriller"
"Prizefighter: The Life of Jem Belcher","Drama"
"Prizefighter: The Life of Jem Belcher","History"
"Thor: Love and Thunder","Action"
"Thor: Love and Thunder","Comedy"
"Thor: Love and Thunder","Fantasy"
"The Gray Man","Action"
"The Gray Man","Thriller"
"The Killer","Action"
"The Killer","Crime"
"The Killer","Thriller"
"Where the Crawdads Sing","Drama"
"Where the Crawdads Sing","Mystery"
"Where the Crawdads Sing","Romance"
"Love Accidentally","Comedy"
"Love Accidentally","Romance"
"Alienoid","Action"
"Alienoid","Adventure"
"Alienoid","Fantasy"
"Alienoid","Science Fiction"
"H4Z4RD","Action"
"H4Z4RD","Comedy"
"Nope","Horror"
"Nope","Mystery"
"Nope","Science Fiction"
"Lit­tle Allan — The Human Antenna","Adventure"
"Lit­tle Allan — The Human Antenna","Animation"
"Lit­tle Allan — The Human Antenna","Family"
"DC League of Super-Pets","Action"
"DC League of Super-Pets","Animation"
"DC League of Super-Pets","Comedy"
"DC League of Super-Pets","Family"
"DC League of Super-Pets","Science Fiction"
"Orphan: First Kill","Horror"
"Orphan: First Kill","Thriller"
"Hansan: Rising Dragon","Action"
"Hansan: Rising Dragon","Drama"
"Hansan: Rising Dragon","History"
"Hansan: Rising Dragon","War"
"Purple Hearts","Drama"
"Purple Hearts","Romance"
"Prey","Action"
"Prey","Science Fiction"
"Prey","Thriller"
"Bullet Train","Action"
"Bullet Train","Comedy"
"Bullet Train","Thriller"
"Emergency Declaration","Action"
"Emergency Declaration","Drama"
"Emergency Declaration","Thriller"
"Don't Blame Karma!","Comedy"
"Don't Blame Karma!","Romance"
"Rise of the Teenage Mutant Ninja Turtles: The Movie","Action"
"Rise of the Teenage Mutant Ninja Turtles: The Movie","Animation"
"Rise of the Teenage Mutant Ninja Turtles: The Movie","Science Fiction"
"Luck","Adventure"
"Luck","Animation"
"Luck","Comedy"
"Luck","Fantasy"
"I Love My Dad","Comedy"
"Warriors of Future","Action"
"Warriors of Future","Drama"
"Warriors of Future","Science Fiction"
"Carter","Action"
"Carter","Crime"
"Carter","Thriller"
"Golden Escape","Crime"
"One Piece Film Red","Action"
"One Piece Film Red","Adventure"
"One Piece Film Red","Animation"
"One Piece Film Red","Fantasy"
"Office Invasion","Comedy"
"Office Invasion","Science Fiction"
"Beast","Action"
"Beast","Horror"
"Beast","Thriller"
"Secret Headquarters","Action"
"Secret Headquarters","Adventure"
"Secret Headquarters","Comedy"
"Secret Headquarters","Family"
"Secret Headquarters","Science Fiction"
"Shark Side of the Moon","Action"
"Shark Side of the Moon","Horror"
"Shark Side of the Moon","Science Fiction"
"Shark Side of the Moon","Thriller"
"Wifelike","Mystery"
"Wifelike","Science Fiction"
"Wifelike","Thriller"
"Day Shift","Action"
"Day Shift","Comedy"
"Day Shift","Fantasy"
"Day Shift","Horror"
"There Is Still Dust Under the Congo","Drama"
"There Is Still Dust Under the Congo","War"
"Sniper: Rogue Mission","Action"
"Sniper: Rogue Mission","Mystery"
"Sniper: Rogue Mission","Thriller"
"The Next 365 Days","Drama"
"The Next 365 Days","Romance"
"Timescape","Adventure"
"Timescape","Family"
"Timescape","Science Fiction"
"After Ever Happy","Drama"
"After Ever Happy","Romance"
"Tad, the Lost Explorer and the Emerald Tablet","Adventure"
"Tad, the Lost Explorer and the Emerald Tablet","Animation"
"Tad, the Lost Explorer and the Emerald Tablet","Comedy"
"Tad, the Lost Explorer and the Emerald Tablet","Family"
"Tad, the Lost Explorer and the Emerald Tablet","Fantasy"
"Samaritan","Action"
"Samaritan","Crime"
"Samaritan","Fantasy"
"Samaritan","Science Fiction"
"Seoul Vibe","Action"
"Seoul Vibe","Adventure"
"Seoul Vibe","Comedy"
"Seoul Vibe","Crime"
"Jikirag","Horror"
"Wire Room","Action"
"Wire Room","Crime"
"Wire Room","Thriller"
"Pinocchio","Adventure"
"Pinocchio","Family"
"Pinocchio","Fantasy"
"Terror on the Prairie","Action"
"Terror on the Prairie","Thriller"
"Terror on the Prairie","Western"
"Medieval","Action"
"Medieval","Drama"
"Medieval","History"
"Barbarian","Horror"
"Barbarian","Mystery"
"Barbarian","Thriller"
"Athena","Action"
"Athena","Drama"
"Athena","Thriller"
"Jeepers Creepers: Reborn","Horror"
"Jeepers Creepers: Reborn","Mystery"
"Jeepers Creepers: Reborn","Thriller"
"Six Characters","Drama"
"Six Characters","Mystery"
"Six Characters","Thriller"
"Dear Kurt","Comedy"
"Dear Kurt","Drama"
"The Woman King","Action"
"The Woman King","Drama"
"The Woman King","History"
"Pearl","Drama"
"Pearl","Horror"
"Pearl","Thriller"
"Triangle of Sadness","Comedy"
"Triangle of Sadness","Drama"
"Project Wolf Hunting","Action"
"Project Wolf Hunting","Crime"
"Project Wolf Hunting","Horror"
"Project Wolf Hunting","Thriller"
"Don't Worry Darling","Drama"
"Don't Worry Darling","Mystery"
"Don't Worry Darling","Thriller"
"The Enforcer","Action"
"The Enforcer","Crime"
"The Enforcer","Drama"
"The Enforcer","Thriller"
"Congo 1961","Documentary"
"The Infernal Machine","Mystery"
"The Infernal Machine","Thriller"
"Smile","Horror"
"Smile","Mystery"
"Smile","Thriller"
"Lou","Action"
"Lou","Thriller"
"TÁR","Drama"
"TÁR","Music"
"Bandit","Crime"
"Bandit","Drama"
"Bandit","Thriller"
"Werewolf by Night","Action"
"Werewolf by Night","Fantasy"
"Werewolf by Night","Horror"
"A Trip to Infinity","Documentary"
"Serial Killer Psyche: The Horror Within","Crime"
"Serial Killer Psyche: The Horror Within","Documentary"
"Astonishing Tales of Terror: Rocktapussy!","Comedy"
"Astonishing Tales of Terror: Rocktapussy!","Fantasy"
"Astonishing Tales of Terror: Rocktapussy!","Horror"
"Two Of A Kind","Comedy"
"Hellraiser","Horror"
"Hellraiser","Mystery"
"Royal Shakespeare Company: Richard III","Drama"
"Royal Shakespeare Company: Richard III","History"
"Eagle and Jaguar, The Legendary Warriors","Action"
"Eagle and Jaguar, The Legendary Warriors","Adventure"
"Eagle and Jaguar, The Legendary Warriors","Animation"
"Just Super","Animation"
"Just Super","Family"
"Just Super","Fantasy"
"The Magic Flute","Adventure"
"The Magic Flute","Family"
"The Magic Flute","Fantasy"
"The Magic Flute","Music"
"Hocus Pocus 2","Comedy"
"Hocus Pocus 2","Family"
"Hocus Pocus 2","Fantasy"
"Attack on Titan","Action"
"Attack on Titan","Science Fiction"
"Sick of Myself","Comedy"
"Sick of Myself","Drama"
"Dead Bride","Horror"
"Dead Bride","Thriller"
"Trick or Treat Scooby-Doo!","Adventure"
"Trick or Treat Scooby-Doo!","Animation"
"Trick or Treat Scooby-Doo!","Comedy"
"Trick or Treat Scooby-Doo!","Family"
"Trick or Treat Scooby-Doo!","Horror"
"Trick or Treat Scooby-Doo!","Mystery"
"They Crawl Beneath","Horror"
"They Crawl Beneath","Science Fiction"
"They Crawl Beneath","Thriller"
"The Trapped 13: How We Survived The Thai Cave","Documentary"
"20th Century Girl","Drama"
"20th Century Girl","Romance"
"Terrifier 2","Horror"
"Terrifier 2","Thriller"
"Monster High: The Movie","Adventure"
"Monster High: The Movie","Comedy"
"Monster High: The Movie","Family"
"Monster High: The Movie","Fantasy"
"Sugar en aprietos","Comedy"
"Feed Me","Comedy"
"Feed Me","Horror"
"All Quiet on the Western Front","Drama"
"All Quiet on the Western Front","War"
"Lyle, Lyle, Crocodile","Comedy"
"Lyle, Lyle, Crocodile","Family"
"Lyle, Lyle, Crocodile","Music"
"To Me, the One Who Loved You","Animation"
"To Me, the One Who Loved You","Romance"
"To Me, the One Who Loved You","Science Fiction"
"To Every You I've Loved Before","Animation"
"To Every You I've Loved Before","Romance"
"To Every You I've Loved Before","Science Fiction"
"Operation Seawolf","Action"
"Operation Seawolf","Adventure"
"Operation Seawolf","Drama"
"Operation Seawolf","Mystery"
"Operation Seawolf","Science Fiction"
"Operation Seawolf","Thriller"
"Operation Seawolf","War"
"Project Legion","Horror"
"Project Legion","Science Fiction"
"Project Legion","Thriller"
"Mortal Kombat Legends: Snow Blind","Action"
"Mortal Kombat Legends: Snow Blind","Animation"
"Mortal Kombat Legends: Snow Blind","Fantasy"
"Halloween Ends","Horror"
"Halloween Ends","Thriller"
"My Dear Bodyguard","Drama"
"One More Shot","Action"
"One More Shot","Science Fiction"
"Accident Man: Hitman's Holiday","Action"
"Accident Man: Hitman's Holiday","Comedy"
"Accident Man: Hitman's Holiday","Crime"
"The Paloni Show! Halloween Special!","Animation"
"The Paloni Show! Halloween Special!","Comedy"
"The Paloni Show! Halloween Special!","Horror"
"Black Adam","Action"
"Black Adam","Adventure"
"Black Adam","Science Fiction"
"The School for Good and Evil","Fantasy"
"Jerry & Marge Go Large","Comedy"
"Jerry & Marge Go Large","Drama"
"The Banshees of Inisherin","Comedy"
"The Banshees of Inisherin","Drama"
"Detective Knight: Rogue","Action"
"Detective Knight: Rogue","Crime"
"Detective Knight: Rogue","Thriller"
"Aftersun","Drama"
"Sword Art Online the Movie -Progressive- Scherzo of Deep Night","Action"
"Sword Art Online the Movie -Progressive- Scherzo of Deep Night","Animation"
"Sword Art Online the Movie -Progressive- Scherzo of Deep Night","Fantasy"
"Sword Art Online the Movie -Progressive- Scherzo of Deep Night","Science Fiction"
"Prey for the Devil","Horror"
"Prey for the Devil","Thriller"
"Blade of the 47 Ronin","Fantasy"
"MexZombies","Action"
"MexZombies","Comedy"
"MexZombies","Horror"
"Polar","Action"
"Polar","Adventure"
"Polar","Thriller"
"Raiders of the Lost Library","Action"
"Raiders of the Lost Library","Adventure"
"Dampyr","Action"
"Dampyr","Fantasy"
"Dampyr","Horror"
"On the Line","Thriller"
"The Haunted Museum: 3 Ring Inferno","Horror"
"Hex","Action"
"Hex","Horror"
"Hex","Thriller"
"Shadow Master","Action"
"Shadow Master","Fantasy"
"Shadow Master","Thriller"
"Enola Holmes 2","Adventure"
"Enola Holmes 2","Comedy"
"Enola Holmes 2","Crime"
"Enola Holmes 2","Mystery"
"Overdose","Action"
"The Minute You Wake Up Dead","Crime"
"The Minute You Wake Up Dead","Thriller"
"Black Panther: Wakanda Forever","Action"
"Black Panther: Wakanda Forever","Adventure"
"Black Panther: Wakanda Forever","Science Fiction"
"Guillermo del Toro's Pinocchio","Animation"
"Guillermo del Toro's Pinocchio","Drama"
"Guillermo del Toro's Pinocchio","Fantasy"
"The Soccer Football Movie","Animation"
"The Soccer Football Movie","Comedy"
"The Soccer Football Movie","Family"
"Lost Bullet 2","Action"
"Lost Bullet 2","Crime"
"Lost Bullet 2","Thriller"
"Suzume","Adventure"
"Suzume","Animation"
"Suzume","Drama"
"Suzume","Fantasy"
"Paradise City","Action"
"Paradise City","Crime"
"Paradise City","Thriller"
"Glass Onion: A Knives Out Mystery","Comedy"
"Glass Onion: A Knives Out Mystery","Crime"
"Glass Onion: A Knives Out Mystery","Mystery"
"R.I.P.D. 2: Rise of the Damned","Action"
"R.I.P.D. 2: Rise of the Damned","Comedy"
"R.I.P.D. 2: Rise of the Damned","Crime"
"R.I.P.D. 2: Rise of the Damned","Fantasy"
"At Home Among Strangers","Documentary"
"The Menu","Comedy"
"The Menu","Horror"
"The Menu","Thriller"
"Diabolik - Ginko Attacks","Action"
"Diabolik - Ginko Attacks","Crime"
"Lamborghini: The Man Behind the Legend","Drama"
"Lamborghini: The Man Behind the Legend","History"
"Disenchanted","Comedy"
"Disenchanted","Family"
"Disenchanted","Fantasy"
"Blue's Big City Adventure","Adventure"
"Blue's Big City Adventure","Animation"
"Blue's Big City Adventure","Family"
"Blue's Big City Adventure","Music"
"Scrooge: A Christmas Carol","Animation"
"Scrooge: A Christmas Carol","Family"
"Scrooge: A Christmas Carol","Fantasy"
"Devotion","Action"
"Devotion","Drama"
"Devotion","War"
"Strange World","Adventure"
"Strange World","Animation"
"Strange World","Family"
"Strange World","Science Fiction"
"That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond","Adventure"
"That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond","Animation"
"That Time I Got Reincarnated as a Slime the Movie: Scarlet Bond","Fantasy"
"Roald Dahl's Matilda the Musical","Comedy"
"Roald Dahl's Matilda the Musical","Family"
"Roald Dahl's Matilda the Musical","Fantasy"
"Battle for Saipan","Action"
"Battle for Saipan","History"
"Battle for Saipan","War"
"The Guardians of the Galaxy Holiday Special","Adventure"
"The Guardians of the Galaxy Holiday Special","Comedy"
"The Guardians of the Galaxy Holiday Special","Science Fiction"
"Violent Night","Action"
"Violent Night","Comedy"
"Violent Night","Crime"
"Violent Night","Thriller"
"My Name Is Vendetta","Action"
"My Name Is Vendetta","Crime"
"My Name Is Vendetta","Thriller"
"Troll","Action"
"Troll","Adventure"
"Troll","Fantasy"
"Emancipation","Drama"
"Emancipation","History"
"Emancipation","War"
"Savage Salvation","Thriller"
"The First Slam Dunk","Animation"
"The First Slam Dunk","Comedy"
"The First Slam Dunk","Drama"
"The Boss Baby: Christmas Bonus","Adventure"
"The Boss Baby: Christmas Bonus","Animation"
"The Boss Baby: Christmas Bonus","Family"
"Puss in Boots: The Last Wish","Action"
"Puss in Boots: The Last Wish","Adventure"
"Puss in Boots: The Last Wish","Animation"
"Puss in Boots: The Last Wish","Comedy"
"Puss in Boots: The Last Wish","Family"
"Puss in Boots: The Last Wish","Fantasy"
"The Whale","Drama"
"Night at the Museum: Kahmunrah Rises Again","Animation"
"Night at the Museum: Kahmunrah Rises Again","Comedy"
"Night at the Museum: Kahmunrah Rises Again","Family"
"Night at the Museum: Kahmunrah Rises Again","Fantasy"
"Avatar: The Way of Water","Action"
"Avatar: The Way of Water","Adventure"
"Avatar: The Way of Water","Science Fiction"
"Mon héroïne","Comedy"
"A Frozen Rooster","Adventure"
"A Frozen Rooster","Animation"
"A Frozen Rooster","Comedy"
"A Frozen Rooster","Family"
"Non-Player Character","Drama"
"Adrenaline","Action"
"The Amazing Maurice","Adventure"
"The Amazing Maurice","Animation"
"The Amazing Maurice","Comedy"
"The Amazing Maurice","Family"
"The Amazing Maurice","Fantasy"
"High Heat","Action"
"High Heat","Comedy"
"High Heat","Crime"
"High Heat","Thriller"
"Kaguya-sama: Love Is War -The First Kiss That Never Ends-","Animation"
"Kaguya-sama: Love Is War -The First Kiss That Never Ends-","Comedy"
"Kaguya-sama: Love Is War -The First Kiss That Never Ends-","Romance"
"The Big 4","Action"
"The Big 4","Comedy"
"The Big 4","Crime"
"Babylon","Comedy"
"Babylon","Drama"
"M3GAN","Horror"
"M3GAN","Science Fiction"
"Shotgun Wedding","Action"
"Shotgun Wedding","Comedy"
"Shotgun Wedding","Romance"
"Encanto at the Hollywood Bowl","Documentary"
"Encanto at the Hollywood Bowl","Music"
"A Man Called Otto","Comedy"
"A Man Called Otto","Drama"
"Operation Fortune: Ruse de Guerre","Action"
"Operation Fortune: Ruse de Guerre","Comedy"
"Operation Fortune: Ruse de Guerre","Thriller"
"The Sexologist","Comedy"
"Mummies","Adventure"
"Mummies","Animation"
"Mummies","Comedy"
"Mummies","Family"
"Mummies","Fantasy"
"Detective Conan: The Story of Ai Haibara: Black Iron Mystery Train","Animation"
"Plane","Action"
"Plane","Adventure"
"Plane","Thriller"
"JUNG_E","Science Fiction"
"SpongeBob SquarePants Presents The Tidal Zone","Adventure"
"SpongeBob SquarePants Presents The Tidal Zone","Animation"
"SpongeBob SquarePants Presents The Tidal Zone","Comedy"
"The Devil Conspiracy","Fantasy"
"The Devil Conspiracy","Horror"
"The Devil Conspiracy","Science Fiction"
"The Devil Conspiracy","Thriller"
"The Tomorrow Job","Action"
"The Tomorrow Job","Science Fiction"
"Disconnect: The Wedding Planner","Comedy"
"Disconnect: The Wedding Planner","Romance"
"Sakra","Action"
"Sakra","Drama"
"Chef Jack: The Adventurous Cook","Adventure"
"Chef Jack: The Adventurous Cook","Animation"
"What! The Heist","Comedy"
"What! The Heist","Crime"
"In My Mother's Skin","Fantasy"
"In My Mother's Skin","Horror"
"In My Mother's Skin","War"
"Kids vs. Aliens","Action"
"Kids vs. Aliens","Adventure"
"Kids vs. Aliens","Horror"
"Kids vs. Aliens","Science Fiction"
"Aliens Abducted My Parents and Now I Feel Kinda Left Out","Drama"
"Aliens Abducted My Parents and Now I Feel Kinda Left Out","Science Fiction"
"The Wandering Earth II","Action"
"The Wandering Earth II","Drama"
"The Wandering Earth II","Science Fiction"
"Deep Sea","Adventure"
"Deep Sea","Animation"
"Deep Sea","Fantasy"
"Lupin The 3rd vs. Cat’s Eye","Action"
"Lupin The 3rd vs. Cat’s Eye","Adventure"
"Lupin The 3rd vs. Cat’s Eye","Animation"
"Lupin The 3rd vs. Cat’s Eye","Comedy"
"Lupin The 3rd vs. Cat’s Eye","Crime"
"Epic Tails","Adventure"
"Epic Tails","Animation"
"Epic Tails","Family"
"Epic Tails","Fantasy"
"No Dogs or Italians Allowed","Animation"
"No Dogs or Italians Allowed","Drama"
"Operation Napoleon","Thriller"
"Unhappily Ever After","Comedy"
"Unhappily Ever After","Romance"
"Left Behind: Rise of the Antichrist","Action"
"Left Behind: Rise of the Antichrist","Fantasy"
"Left Behind: Rise of the Antichrist","Science Fiction"
"Left Behind: Rise of the Antichrist","Thriller"
"Sisu","Action"
"Sisu","War"
"Infinity Pool","Horror"
"Infinity Pool","Science Fiction"
"Infinity Pool","Thriller"
"Gold Kingdom and Water Kingdom","Animation"
"Gold Kingdom and Water Kingdom","Drama"
"Mr. Moonlight: The Beatles Budokan Performance 1966 - A Dream We Had Together","Documentary"
"Lego Friends: The Next Chapter: New Beginnings","Animation"
"Lego Friends: The Next Chapter: New Beginnings","Family"
"Knock at the Cabin","Horror"
"Knock at the Cabin","Mystery"
"Knock at the Cabin","Thriller"
"Asterix & Obelix: The Middle Kingdom","Adventure"
"Asterix & Obelix: The Middle Kingdom","Comedy"
"Asterix & Obelix: The Middle Kingdom","Family"
"Dounia and the Princess of Aleppo","Animation"
"Rock Dog 3: Battle the Beat","Adventure"
"Rock Dog 3: Battle the Beat","Animation"
"Rock Dog 3: Battle the Beat","Comedy"
"What Men Talk About: Simple Pleasures","Comedy"
"What Men Talk About: Simple Pleasures","Romance"
"Legion of Super-Heroes","Action"
"Legion of Super-Heroes","Animation"
"Legion of Super-Heroes","Science Fiction"
"Screaming Soup Presents: Attack of the Killer Tomatoes Retrospective","Documentary"
"Magic Mike's Last Dance","Comedy"
"Magic Mike's Last Dance","Drama"
"Magic Mike's Last Dance","Romance"
"The Outwaters","Horror"
"The Outwaters","Science Fiction"
"The Outwaters","Thriller"
"Heaven in Hell","Drama"
"Heaven in Hell","Romance"
"Amigos","Action"
"Amigos","Thriller"
"My First Barbie: Happy DreamDay","Animation"
"My First Barbie: Happy DreamDay","Family"
"Ant-Man and the Wasp: Quantumania","Action"
"Ant-Man and the Wasp: Quantumania","Adventure"
"Ant-Man and the Wasp: Quantumania","Science Fiction"
"Sasaki and Miyano: Graduation","Animation"
"Sasaki and Miyano: Graduation","Romance"
"Blue Giant","Animation"
"Blue Giant","Drama"
"Blue Giant","Music"
"My Year of Dicks","Animation"
"My Year of Dicks","Comedy"
"Cocaine Bear","Comedy"
"Cocaine Bear","Crime"
"Cocaine Bear","Thriller"
"Die Hart","Action"
"Die Hart","Comedy"
"Die Hart","Thriller"
"Katak: The Brave Beluga","Adventure"
"Katak: The Brave Beluga","Animation"
"Katak: The Brave Beluga","Family"
"The Quantum Devil","Fantasy"
"The Quantum Devil","Horror"
"The Quantum Devil","Science Fiction"
"Creed III","Action"
"Creed III","Drama"
"Mavka: The Forest Song","Adventure"
"Mavka: The Forest Song","Animation"
"Mavka: The Forest Song","Family"
"Mavka: The Forest Song","Fantasy"
"65","Action"
"65","Adventure"
"65","Science Fiction"
"The Park","Action"
"The Park","Drama"
"The Park","Horror"
"The Park","Science Fiction"
"The Park","Thriller"
"A Little White Lie","Comedy"
"Doraemon: Nobita's Sky Utopia","Adventure"
"Doraemon: Nobita's Sky Utopia","Animation"
"Doraemon: Nobita's Sky Utopia","Science Fiction"
"Sayen","Action"
"Sayen","Adventure"
"Barbie: Skipper and the Big Babysitting Adventure","Animation"
"Barbie: Skipper and the Big Babysitting Adventure","Family"
"Let Her Kill You","Mystery"
"Let Her Kill You","Thriller"
"Scream VI","Crime"
"Scream VI","Horror"
"Scream VI","Thriller"
"The Ritual Killer","Action"
"The Ritual Killer","Drama"
"The Ritual Killer","Mystery"
"The Ritual Killer","Thriller"
"Chronicles of a sodium chloride grinder","Drama"
"Chronicles of a sodium chloride grinder","Fantasy"
"Batman: The Doom That Came to Gotham","Action"
"Batman: The Doom That Came to Gotham","Animation"
"Batman: The Doom That Came to Gotham","Fantasy"
"Batman: The Doom That Came to Gotham","Horror"
"Batman: The Doom That Came to Gotham","Mystery"
"The Magician's Elephant","Adventure"
"The Magician's Elephant","Animation"
"The Magician's Elephant","Family"
"The Magician's Elephant","Fantasy"
"Appendage","Horror"
"Flamin' Hot","Comedy"
"Flamin' Hot","Drama"
"If You Were the Last","Comedy"
"If You Were the Last","Romance"
"If You Were the Last","Science Fiction"
"Shazam! Fury of the Gods","Action"
"Shazam! Fury of the Gods","Comedy"
"Shazam! Fury of the Gods","Fantasy"
"Awareness","Action"
"Awareness","Mystery"
"Awareness","Science Fiction"
"Awareness","Thriller"
"Under Therapy","Comedy"
"Shin Kamen Rider","Action"
"Shin Kamen Rider","Drama"
"Shin Kamen Rider","Science Fiction"
"Last Sentinel","Drama"
"Last Sentinel","Science Fiction"
"Last Sentinel","Thriller"
"Linoleum","Comedy"
"Linoleum","Drama"
"Linoleum","Science Fiction"
"We Lost Our Human","Adventure"
"We Lost Our Human","Animation"
"We Lost Our Human","Comedy"
"John Wick: Chapter 4","Action"
"John Wick: Chapter 4","Crime"
"John Wick: Chapter 4","Thriller"
"Cats in the Museum","Animation"
"Cats in the Museum","Comedy"
"Cats in the Museum","Family"
"Cats in the Museum","Fantasy"
"Dungeons & Dragons: Honor Among Thieves","Adventure"
"Dungeons & Dragons: Honor Among Thieves","Comedy"
"Dungeons & Dragons: Honor Among Thieves","Fantasy"
"Gridman Universe","Action"
"Gridman Universe","Animation"
"Gridman Universe","Science Fiction"
"Murder Mystery 2","Comedy"
"Murder Mystery 2","Crime"
"Are You There God? It's Me, Margaret.","Comedy"
"Are You There God? It's Me, Margaret.","Drama"
"Simulant","Science Fiction"
"Simulant","Thriller"
"Assassin","Action"
"Assassin","Science Fiction"
"Assassin","Thriller"
"Space Oddity","Comedy"
"Space Oddity","Drama"
"Space Oddity","Romance"
"Space Oddity","Science Fiction"
"The Klutzy Witch: Fūka and the Dark Witch","Action"
"The Klutzy Witch: Fūka and the Dark Witch","Adventure"
"The Klutzy Witch: Fūka and the Dark Witch","Animation"
"The Klutzy Witch: Fūka and the Dark Witch","Fantasy"
"Fist of the Condor","Action"
"Beautiful Disaster","Comedy"
"Beautiful Disaster","Drama"
"Beautiful Disaster","Romance"
"The Super Mario Bros. Movie","Adventure"
"The Super Mario Bros. Movie","Animation"
"The Super Mario Bros. Movie","Comedy"
"The Super Mario Bros. Movie","Family"
"The Super Mario Bros. Movie","Fantasy"
"The Pope's Exorcist","Horror"
"The Pope's Exorcist","Thriller"
"The Three Musketeers: D'Artagnan","Action"
"The Three Musketeers: D'Artagnan","Adventure"
"The Three Musketeers: D'Artagnan","Drama"
"The Three Musketeers: D'Artagnan","History"
"Ride On","Action"
"Ride On","Adventure"
"Ride On","Comedy"
"Ride On","Drama"
"Renfield","Comedy"
"Renfield","Fantasy"
"Renfield","Horror"
"LOLA","Drama"
"LOLA","Science Fiction"
"LOLA","War"
"Evil Dead Rise","Horror"
"Evil Dead Rise","Thriller"
"Darkland: The Return","Action"
"Darkland: The Return","Thriller"
"Mafia Mamma","Action"
"Mafia Mamma","Comedy"
"Mafia Mamma","Crime"
"Detective Conan: Black Iron Submarine","Action"
"Detective Conan: Black Iron Submarine","Animation"
"Detective Conan: Black Iron Submarine","Crime"
"Detective Conan: Black Iron Submarine","Mystery"
"The Last Kingdom: Seven Kings Must Die","Action"
"The Last Kingdom: Seven Kings Must Die","Adventure"
"The Last Kingdom: Seven Kings Must Die","War"
"Beau Is Afraid","Adventure"
"Beau Is Afraid","Comedy"
"Beau Is Afraid","Fantasy"
"Ghosted","Action"
"Ghosted","Comedy"
"Ghosted","Romance"
"Guy Ritchie's The Covenant","Action"
"Guy Ritchie's The Covenant","Thriller"
"Guy Ritchie's The Covenant","War"
"Mighty Morphin Power Rangers: Once & Always","Action"
"Mighty Morphin Power Rangers: Once & Always","Adventure"
"Mighty Morphin Power Rangers: Once & Always","Family"
"Mighty Morphin Power Rangers: Once & Always","Science Fiction"
"Tomorrow Before After","Drama"
"Tomorrow Before After","Science Fiction"
"War of the Worlds : The Attack","Mystery"
"War of the Worlds : The Attack","Science Fiction"
"War of the Worlds : The Attack","Thriller"
"Viking: Bloodlust","Action"
"Viking: Bloodlust","History"
"The Best Man","Action"
"The Best Man","Thriller"
"¡Vaya vacaciones!","Comedy"
"Space Wars: Quest for the Deepstar","Action"
"Space Wars: Quest for the Deepstar","Adventure"
"Space Wars: Quest for the Deepstar","Science Fiction"
"Hanna and the Monsters","Adventure"
"Hanna and the Monsters","Animation"
"Hanna and the Monsters","Comedy"
"Hanna and the Monsters","Family"
"Hanna and the Monsters","Fantasy"
"Justice League x RWBY: Super Heroes & Huntsmen, Part One","Action"
"Justice League x RWBY: Super Heroes & Huntsmen, Part One","Animation"
"Justice League x RWBY: Super Heroes & Huntsmen, Part One","Fantasy"
"The Black Demon","Drama"
"The Black Demon","Thriller"
"Dream","Comedy"
"Dream","Drama"
"Robots","Comedy"
"Robots","Fantasy"
"Robots","Romance"
"Robots","Science Fiction"
"Knights of the Zodiac","Action"
"Knights of the Zodiac","Adventure"
"Knights of the Zodiac","Fantasy"
"Polite Society","Action"
"Polite Society","Comedy"
"Polite Society","Drama"
"The Artifice Girl","Drama"
"The Artifice Girl","Mystery"
"The Artifice Girl","Science Fiction"
"The Artifice Girl","Thriller"
"Resurrected","Horror"
"Resurrected","Science Fiction"
"What the Waters Left Behind: Scars","Horror"
"AKA","Action"
"AKA","Crime"
"AKA","Thriller"
"Guardians of the Galaxy Vol. 3","Action"
"Guardians of the Galaxy Vol. 3","Adventure"
"Guardians of the Galaxy Vol. 3","Science Fiction"
"The Mother","Action"
"The Mother","Thriller"
"Maggie Simpson in Rogue Not Quite One","Animation"
"Maggie Simpson in Rogue Not Quite One","Comedy"
"Maggie Simpson in Rogue Not Quite One","Family"
"Maggie Simpson in Rogue Not Quite One","Science Fiction"
"Ip Man: The Awakening","Action"
"Ip Man: The Awakening","Adventure"
"Ip Man: The Awakening","Drama"
"Ip Man: The Awakening","History"
"Mother’s Day is Cancelled","Comedy"
"Hypnotic","Action"
"Hypnotic","Mystery"
"Hypnotic","Science Fiction"
"Hypnotic","Thriller"
"Alien Invasion","Horror"
"Alien Invasion","Science Fiction"
"Crater","Action"
"Crater","Adventure"
"Crater","Family"
"Crater","Science Fiction"
"Rally Road Racers","Animation"
"Rally Road Racers","Comedy"
"Rally Road Racers","Family"
"Psycho-Pass: Providence","Animation"
"Psycho-Pass: Providence","Crime"
"Psycho-Pass: Providence","Mystery"
"Psycho-Pass: Providence","Thriller"
"Roswell Delirium","Science Fiction"
"The Swan Princess: A Fairytale Is Born","Animation"
"The Swan Princess: A Fairytale Is Born","Family"
"The Swan Princess: A Fairytale Is Born","Fantasy"
"The Girl from the Other Side","Animation"
"The Girl from the Other Side","Drama"
